دسته,شاخص,کد World Bank,کد Data360,واحد,سال,مقدار,سال مقایسه قبلی,تغییر نسبت به مقدار قبلی,تغییر نسبت به مقدار قبلی %
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2018,0.487746,2017.0,-0.24809099999999995,-33.715483184455245
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2019,0.696146,2018.0,0.20840000000000003,42.72715716787017
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2020,0.684695,2019.0,-0.011450999999999989,-1.6449135669816373
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2021,0.616039,2020.0,-0.06865600000000005,-10.027238405421398
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2022,0.389981,2021.0,-0.22605799999999998,-36.69540402474518
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2023,0.608281,2022.0,0.21829999999999994,55.97708606316716
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2024,0.716689,2023.0,0.10840800000000006,17.822026333224294
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2025,,,,
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2026,,,,
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2010,-0.688324,,,
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2011,-0.957124,2010.0,-0.26879999999999993,-39.05137696782328
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2012,-0.936399,2011.0,0.020724999999999993,2.165341167915546
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2013,-1.707279,2012.0,-0.77088,-82.3238811660414
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2014,-1.347873,2013.0,0.3594059999999999,21.051392303191214
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2015,-0.934447,2014.0,0.41342600000000007,30.67247433549007
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2016,-2.292797,2015.0,-1.3583500000000002,-145.36404953946024
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2017,-4.769858,2016.0,-2.477061,-108.03664694257711
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2018,-5.295562,2017.0,-0.5257040000000002,-11.021376317701705
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2019,-2.666773,2018.0,2.6287890000000003,49.64136006716568
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2020,-0.216651,2019.0,2.450122,91.875911448031
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2021,-3.524396,2020.0,-3.3077449999999997,-1526.761935093768
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2022,-3.258582,2021.0,0.2658139999999998,7.54211501772218
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2023,-0.30863,2022.0,2.949952,90.52870236194762
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2024,0.133557,2023.0,0.442187,143.27414703690502
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2025,,,,
تجارت و مالیه,حساب جاری (% GDP),BN.CAB.XOKA.GD.ZS,WB_WDI_BN_CAB_XOKA_GD_ZS,PT_GDP,2026,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2010,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2011,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2012,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2013,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2014,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2015,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2016,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2017,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2018,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2019,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2020,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2021,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2022,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2023,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2024,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2025,,,,
تجارت و مالیه,بدهی دولتی (% GDP),GC.DOD.TOTL.GD.ZS,WB_WDI_GC_DOD_TOTL_GD_ZS,PT_GDP,2026,,,,
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2010,12.938871,,,
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2011,11.916093,2010.0,-1.0227780000000006,-7.904692766470897
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2012,9.682352,2011.0,-2.233741,-18.7455821299817
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2013,7.692156,2012.0,-1.990196,-20.554881706428358
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2014,7.189384,2013.0,-0.5027719999999993,-6.536164893171685
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2015,2.529328,2014.0,-4.660056000000001,-64.81857138247172
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2016,3.765119,2015.0,1.2357909999999999,48.858471499149175
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2017,4.085374,2016.0,0.32025499999999996,8.505840054457774
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2018,5.078057,2017.0,0.9926830000000004,24.298460801875187
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2019,10.578031,2018.0,5.499973999999999,108.30863064357092
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2020,9.740116,2019.0,-0.8379149999999989,-7.9212757081161795
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2021,9.496416,2020.0,-0.24370000000000047,-2.502023589862795
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2022,19.87386,2021.0,10.377444,109.27747899839267
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2023,30.768128,2022.0,10.894268,54.817071268490366
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2024,12.632532,2023.0,-18.135596,-58.94279950993443
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2025,,,,
تجارت و مالیه,تورم (%),FP.CPI.TOTL.ZG,WB_WDI_FP_CPI_TOTL_ZG,PC_A,2026,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2010,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2011,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2012,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2013,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2014,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2015,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2016,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2017,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2018,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2019,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2020,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2021,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2022,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2023,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2024,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2025,,,,
محیط زیست,انتشار CO2 سرانه (تن),EN.ATM.CO2E.PC,WB_WDI_EN_ATM_CO2E_PC,,2026,,,,
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2010,5.310463,,,
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2011,5.268659,2010.0,-0.04180399999999995,-0.7872006640475595
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2012,5.226855,2011.0,-0.04180400000000084,-0.7934466815939472
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2013,5.185051,2012.0,-0.04180399999999995,-0.7997926095137508
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2014,5.143247,2013.0,-0.04180399999999995,-0.8062408643617961
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2015,5.101443,2014.0,-0.04180399999999995,-0.8127939412592853
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2016,5.017954,2015.0,-0.08348900000000015,-1.6365761609019283
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2017,4.994188,2016.0,-0.023765999999999288,-0.47361932771801596
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2018,4.940561,2017.0,-0.053627000000000535,-1.0737881713704116
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2019,4.886934,2018.0,-0.05362699999999965,-1.0854435356632506
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2020,4.833307,2019.0,-0.053627000000000535,-1.0973547013321754
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2021,4.77968,2020.0,-0.05362699999999965,-1.1095301829575415
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2022,4.726053,2021.0,-0.05362699999999965,-1.121978877247005
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2023,4.672426,2022.0,-0.053627000000000535,-1.1347100847155234
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2024,,,,
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2025,,,,
محیط زیست,پوشش جنگلی (% زمین),AG.LND.FRST.ZS,WB_WDI_AG_LND_FRST_ZS,PT_LAR,2026,,,,
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2010,336.872727,,,
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2011,326.327273,2010.0,-10.545454000000007,-3.1303970772320806
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2012,341.6,2011.0,15.272727000000032,4.680187120002082
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2013,333.636364,2012.0,-7.963636000000008,-2.33127517564403
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2014,354.309091,2013.0,20.67272700000001,6.19618519760634
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2015,358.018182,2014.0,3.709091000000001,1.0468517727082538
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2016,363.218182,2015.0,5.199999999999989,1.4524402003694852
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2017,363.581818,2016.0,0.3636359999999854,0.10011503223701103
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2018,350.436364,2017.0,-13.145453999999972,-3.615542183135234
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2019,322.018182,2018.0,-28.418182,-8.109370179402957
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2020,344.709091,2019.0,22.690908999999976,7.04646826432924
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2021,334.836364,2020.0,-9.872726999999998,-2.8640750295732693
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2022,326.0,2021.0,-8.836364000000003,-2.6390096626422577
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2023,,,,
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2024,,,,
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2025,,,,
محیط زیست,برداشت آب شیرین (%),ER.H2O.FWTL.ZS,WB_WDI_ER_H2O_FWTL_ZS,PT,2026,,,,
