url,extension,title_guess,source_count,source_pages,anchor_texts
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_13a_kp_province.xlsx,xlsx,Province Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Province Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/SAHIWAL/table_2_sahiwal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_18_punjab_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/SAHIWAL/table_11_sahiwal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/TANK/table_1_tank_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/WASHUK/table_25_washuk_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KOHAT/table_15_kohat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/KASUR/table_13b_kasur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/PAKPATTAN/table_13_pakpattan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LAKKI MARWAT/table_33_lakki marwat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/PESHAWAR/table_18_peshawar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/SHAHEED BENAZIRABAD/Table_25_shaheed banazirabad_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/BANNU/table_24_bannu_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MANSEHRA/table_10_mansehra_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_15_balochistan_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/CHINIOT/table_26_chiniot_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/ATTOCK/table_17_attock_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/HAFIZABAD/table_4_hafizabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/HAFIZABAD/table_14_hafizabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/KHUSHAB/table_19_khushab_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/MIANWALI/table_18_mianwali_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/BHAKKAR/table_21_bhakkar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/DADU/Table_25_dadu_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/HYDERABAD/Table_21_hyderabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KOLAI PALAS KOHISTAN/table_22_kolai palas kohistan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI WEST/Table_32_karachi west_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/OKARA/table_17_okara_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MIRPUR KHAS/Table_15_sindh_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KHARAN/table_17_kharan_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/SAHIWAL/table_19_sahiwal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/SWAT/table_14_swat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MANSEHRA/table_2_mansehra_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/SANGHAR/Table_20_sanghar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/SWABI/table_15_swabi_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/SUJAWAL/Table_15_sujawal_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KOHLU/table_18_kohlu_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KHYBER/table_15_khyber_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/NUSHKI/table_24_nushki_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MARDAN/table_10_mardan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/MIANWALI/table_13b_mianwali_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MIRPUR KHAS/Table_17_sindh_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MATIARI/Table_10_matiari_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/ORAKZAI/table_9_orakzai_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/SHEIKHUPURA/table_4_sheikhupura_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/MANDI BAHUDDIN/table_16_mandi bahuddin_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/NAROWAL/table_10_narowal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_3_national.xlsx,xlsx,National Level,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""National Level""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KALAT/table_15_kalat_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/OKARA/table_34_okara_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KALAT/table_20_kalat_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LOWER DIR/table_18_lower dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/TOBA TEK SINGH/table_13_toba tek singh_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KHUZADAR/table_26_khuzdar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/ABBOTTABAD/table_15_abbottabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/HANGU/table_9_hangu_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/QUETTA/table_26_quetta_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/PANJGUR/table_12_panjgur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/GWADAR/table_21_gwadar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/CHAGAI/table_15_chagai_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/BATAGRAM/table_12_batagram_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/SWAT/table_11_swat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KHUZADAR/table_22_khuzdar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/ATTOCK/table_6_attock_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MATIARI/Table_5_matiari_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/TANDO MUHAMMAD KHAN/Table_32_tando muhammad khan_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/HAFIZABAD/table_22_hafizabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/SHEIKHUPURA/table_7_sheikhupura_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/SHERANI/table_13a_sherani_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KILLA ABDULLAH/table_34_killa abdullah_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/BAHAWALNAGAR/table_13_bahawalnagar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KASHMOR/Table_1_kashmore_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/UPPER DIR/table_7_upper dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/GUJRAT/table_13b_gujrat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI WEST/Table_1_karachi west_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/NOWSHERA/table_9_nowshera_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KAMBAR SHAHDAD KOT/Table_2_kambar shahdad kot_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/VEHARI/table_8_vehari_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/DERA GHAZI KHAN/table_10_dera ghazi khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KAMBAR SHAHDAD KOT/Table_18_kambar shahdad kot_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KHAIRPUR/Table_20_khairpur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/NANKANA SAHIB/table_21_nankana sahib_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KOHAT/table_13b_kohat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI CENTRAL/Table_23_karachi central_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI SOUTH/Table_4_karachi south_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/SURAB/table_20_surab_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/JAFFARABAD/table_11_jaffarabad_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/DERA ISMAIL KHAN/table_9_dera ismail khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/PANJGUR/table_32_panjgur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/JHAL MAGSI/table_4_jhal magsi_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MARDAN/table_33_mardan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/PESHAWAR/table_2_peshawar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_2_balochistan_province.xlsx,xlsx,Province Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Province Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LOWER CHITRAL/table_13a_lower chitral_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KHYBER/table_12_khyber_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/LODHRAN/table_10_lodhran_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/UPPER CHITRAL/table_5_upper chitral_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KHYBER/table_11_khyber_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI EAST/Table_4_karachi east_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_22_sindh_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/TANK/table_3_tank_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MOHMAND/table_14_mohmand_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/ORAKZAI/table_18_orakzai_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MALIR/Table_33_malir_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/UPPER DIR/table_26_upper dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LOWER DIR/table_33_lower dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KECH/table_5_kech_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KEAMARI/Table_21_keamari_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MALAKAND/table_7_malakand protected area_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/BARKHAN/table_13a_barkhan_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/LASBELA/table_24_lasbela_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/PISHIN/table_24_pishin_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/MULTAN/table_13a_multan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_34_sindh_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
