chapter_num,chapter_name,chapter_fa,path,name,level,last_year,last_value,first_year,first_value,n_points
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Economic Classification of Imports > Industrial Raw Material for Capital Goods, Percentage Share","Industrial Raw Material for Capital Goods, Percentage Share",1,2024-25,16,1969-70,10,56
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Economic Classification of Imports > Industrial Raw Material for Consumer Goods, Value(Rs Million)","Industrial Raw Material for Consumer Goods, Value(Rs Million)",1,2024-25,8228767.725,1969-70,957,56
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Economic Classification of Imports > Industrial Raw Material for Consumer Goods, Percentage Share","Industrial Raw Material for Consumer Goods, Percentage Share",1,2024-25,50,1969-70,29,56
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Economic Classification of Imports > Consumer Goods, Value(Rs Million)","Consumer Goods, Value(Rs Million)",1,2024-25,3115009.77,1969-70,329,56
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Economic Classification of Imports > Consumer Goods, Percentage Share","Consumer Goods, Percentage Share",1,2024-25,19,1969-70,10,56
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Economic Classification of Imports > Total Value (Rs Million),Total Value (Rs Million),1,2024-25,16306752.75,1969-70,3285,56
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million),Worker's Remittances ($ Million),0,,,,,0
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Cash Flow ($ Million),Cash Flow ($ Million),1,2024-25,38299.16,1972-73,136,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Bahrain ($ Million),Bahrain ($ Million),1,2024-25,484.18,1972-73,2.46,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Canada ($ Million),Canada ($ Million),1,2024-25,659.96,1972-73,2.12,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Germany ($ Million),Germany ($ Million),1,2024-25,739.77,1972-73,1.32,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Japan ($ Million),Japan ($ Million),1,2024-25,62.28,1972-73,2.22,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Kuwait ($ Million),Kuwait ($ Million),1,2024-25,854.59,1972-73,7.04,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Norway ($ Million),Norway ($ Million),1,2024-25,123.62,1972-73,0.67,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Qatar ($ Million),Qatar ($ Million),1,2024-25,1056.6,1972-73,2.17,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Saudi Arabia ($ Million),Saudi Arabia ($ Million),1,2024-25,9345.36,1972-73,7.87,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Sultanat-e-Oman ($ Million),Sultanat-e-Oman ($ Million),1,2024-25,1316.44,1972-73,12.2,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > UAE ($ Million),UAE ($ Million),1,2024-25,7829.18,1974-75,22.34,51
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances ($ Million) > UAE, Abu Dhabi ($ Million)","UAE, Abu Dhabi ($ Million)",1,2024-25,1595.72,1974-75,10.54,51
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances ($ Million) > UAE, Dubai ($ Million)","UAE, Dubai ($ Million)",1,2024-25,6093.47,1974-75,9.92,51
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances ($ Million) > UAE, Sharjah ($ Million)","UAE, Sharjah ($ Million)",1,2024-25,61.57,1974-75,1.88,51
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances ($ Million) > UAE, Other ($ Million)","UAE, Other ($ Million)",1,2024-25,78.42,1991-92,0,34
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > U.K. ($ Million),U.K. ($ Million),1,2024-25,5904.93,1972-73,72.13,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > USA ($ Million),USA ($ Million),1,2024-25,3720.37,1972-73,9.98,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Other Countries ($ Million),Other Countries ($ Million),1,2024-25,6201.86,1972-73,15.82,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > Encashment * ($ Million),Encashment * ($ Million),1,2024-25,0,1990-91,221.37,35
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances ($ Million) > TOTAL ($ Million),TOTAL ($ Million),1,2024-25,38299.16,1972-73,136,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share),Worker's Remittances (% Share),0,,,,,0
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Cash Flow,Cash Flow,1,,,,,0
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Bahrain (% Share),Bahrain (% Share),1,2024-25,1.264211361,1972-73,1.81,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Canada (% Share),Canada (% Share),1,2024-25,1.723178314,1972-73,1.56,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Germany (% Share),Germany (% Share),1,2024-25,1.93154931,1972-73,0.97,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Japan (% Share),Japan (% Share),1,2024-25,0.162618132,1972-73,1.63,52
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Kuwait (% Share),Kuwait (% Share),1,2024-25,2.231363868,1972-73,5.18,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Norway (% Share),Norway (% Share),1,2024-25,0.322750397,1972-73,0.49,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Qatar (% Share),Qatar (% Share),1,2024-25,2.758813421,1972-73,1.6,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Saudi Arabia (% Share),Saudi Arabia (% Share),1,2024-25,24.40093611,1972-73,5.79,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Sultanat-e-Oman (% Share),Sultanat-e-Oman (% Share),1,2024-25,3.437265553,1972-73,8.97,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > UAE (% Share),UAE (% Share),1,2024-25,20.4421735,1972-73,0,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances (% Share) > UAE, Abu Dhabi (% Share)","UAE, Abu Dhabi (% Share)",1,2024-25,4.166467081,1972-73,0,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances (% Share) > UAE, Dubai (% Share)","UAE, Dubai (% Share)",1,2024-25,15.91019733,1972-73,0,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances (% Share) > UAE, Sharjah (% Share)","UAE, Sharjah (% Share)",1,2024-25,0.16074497,1972-73,0,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Worker's Remittances (% Share) > UAE, Other (% Share)","UAE, Other (% Share)",1,2024-25,0.204764126,1972-73,0,36
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > U.K. (% Share),U.K. (% Share),1,2024-25,15.41792802,1972-73,53.04,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > USA (% Share),USA (% Share),1,2024-25,9.713977093,1972-73,7.34,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Other Countries (% Share),Other Countries (% Share),1,2024-25,2.260655529,1972-73,11.63,53
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Encashment * (% share),Encashment * (% share),1,2022-23,100,1972-73,0,51
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Worker's Remittances (% Share) > Total (% share),Total (% share),1,2024-25,100,1972-73,100,35
9,Trade and Payments,تجارت و تراز پرداخت‌ها,Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies),Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies),0,,,,,0
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Australia (Dollar, Average During the Year)","Australia (Dollar, Average During the Year)",1,2024-25,180.8353486,1957-58,5.342065,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Bangladesh (Taka, Average During the Year)","Bangladesh (Taka, Average During the Year)",1,2024-25,2.391481833,1982-83,0.4656,43
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Canada (Dollar, Average During the Year)","Canada (Dollar, Average During the Year)",1,2024-25,200.2103359,1957-58,4.93274,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > China (Yuan, Average During the Year)","China (Yuan, Average During the Year)",1,2024-25,38.72658729,1957-58,1.937477,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Denmark (Krone, Average During the Year)","Denmark (Krone, Average During the Year)",1,2024-25,40.76677087,1957-58,0.690546,65
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Hong Kong (Dollar, Average During the Year)","Hong Kong (Dollar, Average During the Year)",1,2024-25,35.87473665,1981-82,1.92455,44
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > India (Rupee, Average During the Year)","India (Rupee, Average During the Year)",1,2024-25,3.281013917,1982-83,1.3005,43
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Iran (Rial, Average During the Year)","Iran (Rial, Average During the Year)",1,2024-25,0.0066905,1982-83,0.1491,43
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Japan (Yen, Average During the Year)","Japan (Yen, Average During the Year)",1,2024-25,1.870182206,1957-58,0.01325,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Kuwait (Dinar, Average During the Year)","Kuwait (Dinar, Average During the Year)",1,2024-25,909.2297148,1957-58,13.3552,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Malaysia (Ringgit, Average During the Year)","Malaysia (Ringgit, Average During the Year)",1,2024-25,63.47899467,1957-58,1.558104,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Nepal (Rupee, Average During the Year)","Nepal (Rupee, Average During the Year)",1,2024-25,2.095154583,1982-83,0.9305,43
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Norway (Krone, Average During the Year)","Norway (Krone, Average During the Year)",1,2024-25,25.95999137,1957-58,0.66776,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Singapore (Dollar, Average During the Year)","Singapore (Dollar, Average During the Year)",1,2024-25,210.8343532,1957-58,1.5581,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Sri Lanka (Rupee, Average During the Year)","Sri Lanka (Rupee, Average During the Year)",1,2024-25,0.926216917,1982-83,0.5851,43
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Sweden (Krona, Average During the Year)","Sweden (Krona, Average During the Year)",1,2024-25,26.98261755,1957-58,0.922,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Switzerland (Franc, Average During the Year)","Switzerland (Franc, Average During the Year)",1,2024-25,322.5859448,1957-58,1.09073,68
9,Trade and Payments,تجارت و تراز پرداخت‌ها,"Exchange Rate Position (Pakistan Rupees in Terms of One Unit of Selected Foreign Currencies) > Saudi Arabia (Riyal, Average During the Year)","Saudi Arabia (Riyal, Average During the Year)",1,2024-25,74.43112446,1957-58,1.27192,68
